DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
243058,243058,,Mk10,11:00:00 26-Jul-2023,,,,0.000000,0.000000,Behavior,19.500000,0.000000,Behavior
243058,243058,,Mk10,12:00:00 26-Jul-2023,,,,0.000000,0.000000,Behavior,20.000000,0.000000,Behavior
243058,243058,,Mk10,13:00:00 26-Jul-2023,,,,0.000000,0.000000,Behavior,21.000000,0.000000,Behavior
243058,243058,,Mk10,14:00:00 26-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
243058,243058,,Mk10,15:00:00 26-Jul-2023,,,,0.000000,0.000000,Status,25.750000,0.250000,Behavior
243058,243058,,Mk10,16:00:00 26-Jul-2023,,,,0.000000,0.000000,Behavior,19.000000,0.000000,Behavior
243058,243058,,Mk10,21:00:00 26-Jul-2023,,,,18.000000,0.000000,Behavior,18.000000,0.000000,Behavior
243058,243058,,Mk10,22:00:00 26-Jul-2023,,,,0.000000,0.000000,Behavior,17.000000,0.000000,Behavior
243058,243058,,Mk10,23:00:00 26-Jul-2023,,,,0.000000,0.000000,Behavior,8.500000,0.000000,Behavior
243058,243058,,Mk10,01:00:00 27-Jul-2023,,,,11.000000,0.000000,Behavior,11.000000,0.000000,Behavior
243058,243058,,Mk10,02:00:00 27-Jul-2023,,,,0.000000,0.000000,Behavior,,,
243058,243058,,Mk10,14:00:00 27-Jul-2023,,,,0.000000,0.000000,Behavior,19.000000,0.000000,Behavior
243058,243058,,Mk10,15:00:00 27-Jul-2023,,,,0.000000,0.000000,Behavior,17.500000,0.000000,Behavior
243058,243058,,Mk10,19:00:00 27-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
243058,243058,,Mk10,06:00:00 28-Jul-2023,,,,0.375000,0.375000,TimeSeries,3.750000,0.500000,TimeSeries
243058,243058,,Mk10,07:00:00 28-Jul-2023,,,,0.625000,0.625000,TimeSeries,13.000000,0.750000,TimeSeries
243058,243058,,Mk10,08:00:00 28-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
243058,243058,,Mk10,09:00:00 28-Jul-2023,,,,0.000000,0.000000,Behavior,17.500000,0.000000,Behavior
243058,243058,,Mk10,11:00:00 28-Jul-2023,,,,0.000000,0.000000,Behavior,21.500000,0.000000,Behavior
243058,243058,,Mk10,12:00:00 28-Jul-2023,,,,0.000000,0.000000,Behavior,22.500000,0.000000,Behavior
243058,243058,,Mk10,09:00:00 29-Jul-2023,,,,0.000000,0.000000,Behavior,18.000000,0.000000,Behavior
243058,243058,,Mk10,10:00:00 29-Jul-2023,,,,0.000000,0.000000,Behavior,20.000000,0.000000,Behavior
243058,243058,,Mk10,11:00:00 29-Jul-2023,,,,0.000000,0.000000,Behavior,16.000000,0.000000,Behavior
243058,243058,,Mk10,16:00:00 29-Jul-2023,,,,0.000000,0.000000,Behavior,17.500000,0.000000,Behavior
243058,243058,,Mk10,23:00:00 29-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
243058,243058,,Mk10,02:00:00 30-Jul-2023,,,,0.000000,0.000000,Behavior,10.500000,0.000000,Behavior
243058,243058,,Mk10,03:00:00 30-Jul-2023,,,,0.000000,0.000000,Behavior,18.500000,0.000000,Behavior
243058,243058,,Mk10,04:00:00 30-Jul-2023,,,,0.000000,0.000000,Behavior,17.500000,0.000000,Behavior
243058,243058,,Mk10,05:00:00 30-Jul-2023,,,,0.000000,0.000000,Behavior,20.000000,0.000000,Behavior
243058,243058,,Mk10,08:00:00 30-Jul-2023,,,,0.000000,0.000000,Behavior,,,
243058,243058,,Mk10,09:00:00 30-Jul-2023,,,,0.000000,0.000000,Behavior,17.000000,0.000000,Behavior
243058,243058,,Mk10,20:00:00 30-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
243058,243058,,Mk10,22:00:00 30-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
243058,243058,,Mk10,05:00:00 31-Jul-2023,,,,0.000000,0.000000,Behavior,15.500000,0.000000,Behavior
243058,243058,,Mk10,06:00:00 31-Jul-2023,,,,0.000000,0.000000,Behavior,13.500000,0.000000,Behavior
243058,243058,,Mk10,07:00:00 31-Jul-2023,,,,0.000000,0.000000,Behavior,12.000000,0.000000,Behavior
243058,243058,,Mk10,08:00:00 31-Jul-2023,,,,0.000000,0.000000,Behavior,11.000000,0.000000,Behavior
243058,243058,,Mk10,09:00:00 31-Jul-2023,,,,0.000000,0.000000,Behavior,9.500000,0.000000,Behavior
243058,243058,,Mk10,10:00:00 31-Jul-2023,,,,0.375000,0.375000,TimeSeries,10.000000,0.750000,TimeSeries
243058,243058,,Mk10,11:00:00 31-Jul-2023,,,,0.000000,0.000000,Behavior,10.500000,0.000000,Behavior
243058,243058,,Mk10,14:00:00 31-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
243058,243058,,Mk10,15:00:00 31-Jul-2023,,,,0.000000,0.000000,Fast-GPS,,,
243058,243058,,Mk10,16:00:00 31-Jul-2023,,,,0.625000,0.625000,TimeSeries,11.000000,0.750000,TimeSeries
243058,243058,,Mk10,07:00:00 01-Aug-2023,,,,0.000000,0.000000,Behavior,17.000000,0.000000,Behavior
243058,243058,,Mk10,08:00:00 01-Aug-2023,,,,0.000000,0.000000,Behavior,17.000000,0.000000,Behavior
243058,243058,,Mk10,10:00:00 01-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243058,243058,,Mk10,13:00:00 01-Aug-2023,,,,10.500000,0.000000,Behavior,10.500000,0.000000,Behavior
243058,243058,,Mk10,14:00:00 01-Aug-2023,,,,0.000000,0.000000,Status,11.500000,0.000000,Behavior
243058,243058,,Mk10,15:00:00 01-Aug-2023,,,,0.000000,0.000000,Behavior,12.000000,0.000000,Behavior
243058,243058,,Mk10,19:00:00 01-Aug-2023,,,,0.000000,0.000000,Behavior,10.000000,0.000000,Behavior
243058,243058,,Mk10,20:00:00 01-Aug-2023,,,,0.000000,0.000000,Behavior,11.000000,0.000000,Behavior
243058,243058,,Mk10,06:00:00 02-Aug-2023,,,,0.000000,0.000000,Behavior,20.000000,0.000000,Behavior
243058,243058,,Mk10,07:00:00 02-Aug-2023,,,,0.000000,0.000000,Behavior,20.000000,0.000000,Behavior
243058,243058,,Mk10,08:00:00 02-Aug-2023,,,,0.000000,0.000000,Behavior,19.000000,0.000000,Behavior
243058,243058,,Mk10,09:00:00 02-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243058,243058,,Mk10,22:00:00 02-Aug-2023,,,,6.000000,0.000000,Behavior,6.000000,0.000000,Behavior
243058,243058,,Mk10,23:00:00 02-Aug-2023,,,,0.000000,0.000000,Behavior,13.500000,0.000000,Behavior
243058,243058,,Mk10,02:00:00 03-Aug-2023,,,,0.000000,0.000000,Behavior,3.000000,0.000000,Behavior
243058,243058,,Mk10,03:00:00 03-Aug-2023,,,,3.500000,0.000000,Behavior,3.500000,0.000000,Behavior
243058,243058,,Mk10,04:00:00 03-Aug-2023,,,,0.000000,0.000000,Behavior,17.000000,0.000000,Behavior
243058,243058,,Mk10,05:00:00 03-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243058,243058,,Mk10,06:00:00 03-Aug-2023,,,,0.000000,0.000000,Fast-GPS,16.750000,1.500000,TimeSeries
243058,243058,,Mk10,09:00:00 03-Aug-2023,,,,0.000000,0.000000,Behavior,19.500000,0.000000,Behavior
243058,243058,,Mk10,10:00:00 03-Aug-2023,,,,0.000000,0.000000,Behavior,21.000000,0.000000,Behavior
243058,243058,,Mk10,11:00:00 03-Aug-2023,,,,0.000000,0.000000,Behavior,13.500000,0.000000,Behavior
243058,243058,,Mk10,13:00:00 03-Aug-2023,,,,0.375000,0.375000,TimeSeries,10.250000,0.500000,TimeSeries
243058,243058,,Mk10,07:00:00 04-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243058,243058,,Mk10,13:00:00 04-Aug-2023,,,,0.000000,0.000000,Status,,,
243058,243058,,Mk10,20:00:00 04-Aug-2023,,,,0.000000,0.000000,Behavior,9.000000,0.000000,Behavior
243058,243058,,Mk10,21:00:00 04-Aug-2023,,,,0.000000,0.000000,Behavior,11.000000,0.000000,Behavior
243058,243058,,Mk10,08:00:00 05-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243058,243058,,Mk10,13:00:00 06-Aug-2023,,,,0.000000,0.000000,Status,,,
243058,243058,,Mk10,17:00:00 06-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
243058,243058,,Mk10,16:00:00 08-Aug-2023,,,,0.000000,0.000000,Fast-GPS,,,
